id,title,genres,overview,popularity,release_date,budget,revenue,tagline,original_language,runtime,image_width,image_height,caption,caption_with_overview,genre_names,num_genres
666277,Past Lives,"[{'id': 18, 'name': 'Drama'} {'id': 10749, 'name': 'Romance'}]","Two childhood friends are separated after one’s family emigrates from South Korea. Two decades later, they are reunited in New York for one week as they confront notions of destiny, love and the choices that make a life.",45.027,2023-06-02,12000000,15000000,,en,106,500,750,"Title: Past Lives
Genres: Drama, Romance","Title: Past Lives
Genres: Drama, Romance
Overview: Two childhood friends are separated after one’s family emigrates from South Korea. Two decades later, they are reunited in New York for one week as they confront notions of destiny, love and the choices that make a life.","['Drama', 'Romance']",2
338967,Zombieland: Double Tap,"[{'id': 35, 'name': 'Comedy'} {'id': 27, 'name': 'Horror'}]","Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",44.489,2019-10-09,42000000,122801777,,en,99,500,750,"Title: Zombieland: Double Tap
Genres: Comedy, Horror","Title: Zombieland: Double Tap
Genres: Comedy, Horror
Overview: Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.","['Comedy', 'Horror']",2
987507,Bad City,"[{'id': 28, 'name': 'Action'} {'id': 80, 'name': 'Crime'}]","Kensuke Sonomura directs the legendary Hitoshi Ozawa in this ultimate V-Cinema actioner.  Kaiko City is plagued with poverty and crime. When a corrupt businessman decides to run for mayor and starts eliminating opponents from the rival mafia, a former police captain serving time for murder is secretly released and put in charge of a special task force to arrest him.",44.595,2022-07-05,0,0,,ja,118,500,750,"Title: Bad City
Genres: Action, Crime","Title: Bad City
Genres: Action, Crime
Overview: Kensuke Sonomura directs the legendary Hitoshi Ozawa in this ultimate V-Cinema actioner.  Kaiko City is plagued with poverty and crime. When a corrupt businessman decides to run for mayor and starts eliminating opponents from the rival mafia, a former police captain serving time for murder is secretly released and put in charge of a special task force to arrest him.","['Action', 'Crime']",2
36647,Blade,"[{'id': 27, 'name': 'Horror'} {'id': 28, 'name': 'Action'}]","The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",44.683,1998-08-21,45000000,131183530,Part man. Part vampire. All hero.,en,121,500,750,"Title: Blade
Genres: Horror, Action","Title: Blade
Genres: Horror, Action
Overview: The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.","['Horror', 'Action']",2
977177,Home for Rent,"[{'id': 27, 'name': 'Horror'} {'id': 53, 'name': 'Thriller'}
 {'id': 9648, 'name': 'Mystery'}]","A film inspired by terrifying true events. When the tenants are members of a dark cult, they terrorize the homeowner, looking for their next prey to sacrifice.",44.456,2023-04-06,0,0,Shocking mysterious in a rented house!,th,124,500,749,"Title: Home for Rent
Genres: Horror, Thriller, Mystery","Title: Home for Rent
Genres: Horror, Thriller, Mystery
Overview: A film inspired by terrifying true events. When the tenants are members of a dark cult, they terrorize the homeowner, looking for their next prey to sacrifice.","['Horror', 'Thriller', 'Mystery']",3
1075335,Little Bone Lodge,"[{'id': 27, 'name': 'Horror'} {'id': 80, 'name': 'Crime'}
 {'id': 53, 'name': 'Thriller'}]","During a stormy night in the Scottish Highlands, two criminal brothers on the run seek refuge in a desolate farmhouse. But after taking the resident family captive, they find the house holds even darker secrets of its own.",44.891,2023-03-11,0,0,A mother always protects her family.,en,93,500,750,"Title: Little Bone Lodge
Genres: Horror, Crime, Thriller","Title: Little Bone Lodge
Genres: Horror, Crime, Thriller
Overview: During a stormy night in the Scottish Highlands, two criminal brothers on the run seek refuge in a desolate farmhouse. But after taking the resident family captive, they find the house holds even darker secrets of its own.","['Horror', 'Crime', 'Thriller']",3
1058696,Rotting in the Sun,"[{'id': 35, 'name': 'Comedy'}]","A filmmaker facing an existential crisis goes on a vacation to a Mexican gay nudist beach, where he meets a social media celebrity who convinces him to collaborate with him on his new TV show.",44.467,2023-09-08,0,0,A (almost) true mystery.,es,112,500,741,"Title: Rotting in the Sun
Genres: Comedy","Title: Rotting in the Sun
Genres: Comedy
Overview: A filmmaker facing an existential crisis goes on a vacation to a Mexican gay nudist beach, where he meets a social media celebrity who convinces him to collaborate with him on his new TV show.",['Comedy'],1
643215,Asterix & Obelix: The Middle Kingdom,"[{'id': 10751, 'name': 'Family'} {'id': 35, 'name': 'Comedy'}
 {'id': 12, 'name': 'Adventure'}]",Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.,44.433,2023-02-01,72000000,0,,fr,112,500,750,"Title: Asterix & Obelix: The Middle Kingdom
Genres: Family, Comedy, Adventure","Title: Asterix & Obelix: The Middle Kingdom
Genres: Family, Comedy, Adventure
Overview: Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.","['Family', 'Comedy', 'Adventure']",3
395992,Life,"[{'id': 27, 'name': 'Horror'} {'id': 878, 'name': 'Science Fiction'}
 {'id': 9648, 'name': 'Mystery'} {'id': 53, 'name': 'Thriller'}]","The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",44.575,2017-03-22,58000000,100541806,Be careful what you search for,en,104,500,750,"Title: Life
Genres: Horror, Science Fiction, Mystery, Thriller","Title: Life
Genres: Horror, Science Fiction, Mystery, Thriller
Overview: The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.","['Horror', 'Science Fiction', 'Mystery', 'Thriller']",4
14161,2012,"[{'id': 28, 'name': 'Action'} {'id': 12, 'name': 'Adventure'}
 {'id': 878, 'name': 'Science Fiction'}]","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",44.572,2009-10-10,200000000,791217826,We Were Warned.,en,158,500,750,"Title: 2012
Genres: Action, Adventure, Science Fiction","Title: 2012
Genres: Action, Adventure, Science Fiction
Overview: Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.","['Action', 'Adventure', 'Science Fiction']",3
12429,Ponyo,"[{'id': 16, 'name': 'Animation'} {'id': 14, 'name': 'Fantasy'}
 {'id': 10751, 'name': 'Family'}]","When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",44.407,2008-07-19,41677699,202404009,Welcome to a world where anything is possible.,ja,100,500,750,"Title: Ponyo
Genres: Animation, Fantasy, Family","Title: Ponyo
Genres: Animation, Fantasy, Family
Overview: When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.","['Animation', 'Fantasy', 'Family']",3
601,E.T. the Extra-Terrestrial,"[{'id': 878, 'name': 'Science Fiction'} {'id': 12, 'name': 'Adventure'}
 {'id': 10751, 'name': 'Family'} {'id': 14, 'name': 'Fantasy'}]","An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",44.429,1982-06-11,10500000,792965500,He is afraid. He is alone. He is three million light years from home.,en,115,500,750,"Title: E.T. the Extra-Terrestrial
Genres: Science Fiction, Adventure, Family, Fantasy","Title: E.T. the Extra-Terrestrial
Genres: Science Fiction, Adventure, Family, Fantasy
Overview: An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.","['Science Fiction', 'Adventure', 'Family', 'Fantasy']",4
2082,Halloween,"[{'id': 27, 'name': 'Horror'}]","After being committed for 15 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger.",44.481,2007-08-31,15000000,80460948,Evil has a destiny.,en,110,500,750,"Title: Halloween
Genres: Horror","Title: Halloween
Genres: Horror
Overview: After being committed for 15 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger.",['Horror'],1
347201,Boruto: Naruto the Movie,"[{'id': 16, 'name': 'Animation'} {'id': 28, 'name': 'Action'}
 {'id': 35, 'name': 'Comedy'}]","The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!",44.637,2015-08-07,0,39500000,Forge your own path.,ja,95,500,750,"Title: Boruto: Naruto the Movie
Genres: Animation, Action, Comedy","Title: Boruto: Naruto the Movie
Genres: Animation, Action, Comedy
Overview: The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!","['Animation', 'Action', 'Comedy']",3
